County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update
Cayuga,New York,2,0,0,0,0.0%,42.92145204,-76.54917489,2020-03-27 11:30 EDT
Chautauqua,New York,2,0,0,0,0.0%,42.22826274,-79.36643298,2020-03-27 11:30 EDT
Orleans,New York,2,0,0,0,0.0%,43.25210058600004,-78.23124678499994,2020-03-27 11:30 EDT
Fulton,New York,1,0,0,0,0.0%,43.11240266,-74.43516277,2020-03-27 11:30 EDT
Franklin,New York,1,0,0,0,0.0%,44.59267538200004,-74.30342184999995,2020-03-27 11:30 EDT
Bergen,New Jersey,1206,0,6,6,0.5%,40.95949149,-74.074442,2020-03-27 11:30 EDT
Essex,New Jersey,609,0,4,4,0.7%,40.78779259,-74.24760059,2020-03-27 11:30 EDT
Middlesex,New Jersey,505,0,0,0,0.0%,40.57936,-74.50067,2020-03-27 11:30 EDT
Monmouth,New Jersey,501,0,3,3,0.6%,40.2600411,-74.22194634,2020-03-27 11:30 EDT
Hudson,New Jersey,441,0,2,2,0.5%,40.74034231,-74.07410970000002,2020-03-27 11:30 EDT
Union,New Jersey,432,0,0,0,0.0%,40.69635,-74.26957,2020-03-27 11:30 EDT
Passaic,New Jersey,399,0,7,7,1.8%,40.86034,-74.12374,2020-03-27 11:30 EDT
Ocean,New Jersey,389,0,1,1,0.3%,39.90927434,-74.2969653,2020-03-27 11:30 EDT
Morris,New Jersey,315,0,1,1,0.3%,40.86201902,-74.5442741,2020-03-27 11:30 EDT
Somerset,New Jersey,179,0,1,1,0.6%,40.49859,-74.52249,2020-03-27 11:30 EDT
Mercer,New Jersey,111,0,0,0,0.0%,40.28331911,-74.70157374,2020-03-27 11:30 EDT
Camden,New Jersey,73,0,1,1,1.4%,39.94525,-75.11913,2020-03-27 11:30 EDT
Burlington,New Jersey,64,0,0,0,0.0%,40.07687,-74.85775,2020-03-27 11:30 EDT
Sussex,New Jersey,49,0,0,0,0.0%,41.13934496,-74.69067762,2020-03-27 11:30 EDT
Hunterdon,New Jersey,39,0,0,0,0.0%,40.56725317,-74.91217921,2020-03-27 11:30 EDT
Gloucester,New Jersey,33,0,0,0,0.0%,39.71720107,-75.14164366,2020-03-27 11:30 EDT
Warren,New Jersey,31,0,0,0,0.0%,40.85732358,-74.997063,2020-03-27 11:30 EDT
Atlantic,New Jersey,10,0,0,0,0.0%,39.4806564,-74.67264306,2020-03-27 11:30 EDT
Cape May,New Jersey,6,0,0,0,0.0%,38.93547,-74.92137,2020-03-27 11:30 EDT
Cumberland,New Jersey,4,0,0,0,0.0%,39.37311491,-75.11061925,2020-03-27 11:30 EDT
Salem,New Jersey,2,0,0,0,0.0%,39.57661332,-75.35810746,2020-03-27 11:30 EDT
Los Angeles,California,1230,0,21,21,1.7%,34.053490000000004,-118.24532,2020-03-27 11:30 EDT
Santa Clara,California,542,0,19,19,3.5%,37.35579,-121.95508999999998,2020-03-27 11:30 EDT
San Diego,California,337,0,3,3,0.9%,32.71568,-117.16171,2020-03-27 11:30 EDT
Orange,California,256,0,1,1,0.4%,33.78787,-117.85071,2020-03-27 11:30 EDT
San Francisco,California,223,0,2,2,0.9%,37.77712,-122.41964,2020-03-27 11:30 EDT
San Mateo,California,195,0,5,5,2.6%,37.54704,-122.31485,2020-03-27 11:30 EDT
Alameda,California,178,0,4,4,2.2%,37.76683,-122.2453,2020-03-27 11:30 EDT
Contra Costa,California,131,0,1,1,0.8%,37.91793732,-121.9259354,2020-03-27 11:30 EDT
Sacramento,California,113,0,5,5,4.4%,38.57944000000001,-121.49085,2020-03-27 11:30 EDT
Riverside,California,105,0,8,8,7.6%,33.98171,-117.37404,2020-03-27 11:30 EDT
San Joaquin,California,83,0,3,3,3.6%,37.93479557,-121.2713112,2020-03-27 11:30 EDT
Marin,California,65,0,0,0,0.0%,38.07188727,-122.7195348,2020-03-27 11:30 EDT
Ventura,California,61,0,1,1,1.6%,34.28082,-119.29232,2020-03-27 11:30 EDT
San Luis Obispo,California,54,0,0,0,0.0%,35.28579000000001,-120.66275,2020-03-27 11:30 EDT
San Bernardino,California,54,0,3,3,5.6%,34.10524,-117.29412,2020-03-27 11:30 EDT
Sonoma,California,44,0,1,1,2.3%,38.29188,-122.45728,2020-03-27 11:30 EDT
Solano,California,34,0,0,0,0.0%,38.27793363,-121.9272405,2020-03-27 11:30 EDT
Kern,California,33,0,0,0,0.0%,35.34281638,-118.7299395,2020-03-27 11:30 EDT
Santa Cruz,California,32,0,0,0,0.0%,36.97424,-122.03098,2020-03-27 11:30 EDT
Santa Barbara,California,32,0,0,0,0.0%,34.41938,-119.69905,2020-03-27 11:30 EDT
Placer,California,30,0,1,1,3.3%,39.05913563,-120.7536328,2020-03-27 11:30 EDT
Fresno,California,27,0,0,0,0.0%,36.74084000000001,-119.78552,2020-03-27 11:30 EDT
Monterey,California,24,0,1,1,4.2%,36.21714603,-121.2390196,2020-03-27 11:30 EDT
Tulare,California,20,0,0,0,0.0%,36.20649,-119.34305,2020-03-27 11:30 EDT
Stanislaus,California,17,0,0,0,0.0%,37.55932622,-120.9976619,2020-03-27 11:30 EDT
Imperial,California,17,0,0,0,0.0%,32.84748,-115.56952,2020-03-27 11:30 EDT
San Benito,California,12,0,1,1,8.3%,36.50506,-121.08332,2020-03-27 11:30 EDT
Humboldt,California,12,0,0,0,0.0%,40.69879803,-123.8737147,2020-03-27 11:30 EDT
Yolo,California,11,0,1,1,9.1%,38.73431,-121.81279,2020-03-27 11:30 EDT
Madera,California,10,0,0,0,0.0%,36.96205,-120.06399,2020-03-27 11:30 EDT
El Dorado,California,9,0,0,0,0.0%,38.68217,-120.84683,2020-03-27 11:30 EDT
Nevada,California,8,0,0,0,0.0%,39.2616,-121.0161,2020-03-27 11:30 EDT
Mono,California,6,0,0,0,0.0%,37.93749777,-118.8838882,2020-03-27 11:30 EDT
Napa,California,6,0,0,0,0.0%,38.50647693,-122.3306091,2020-03-27 11:30 EDT
Butte,California,5,0,0,0,0.0%,39.66709143,-121.600911,2020-03-27 11:30 EDT
Merced,California,4,0,0,0,0.0%,37.19187429,-120.717739,2020-03-27 11:30 EDT
Shasta,California,3,0,1,1,33.3%,40.59828,-122.49095,2020-03-27 11:30 EDT
Calaveras,California,3,0,0,0,0.0%,38.20473567,-120.5540655,2020-03-27 11:30 EDT
Siskiyou,California,3,0,0,0,0.0%,41.59256366,-122.5407772,2020-03-27 11:30 EDT
Yuba,California,3,0,0,0,0.0%,39.26918299,-121.3512653,2020-03-27 11:30 EDT
Mendocino,California,2,0,0,0,0.0%,39.44024063,-123.3912784,2020-03-27 11:30 EDT
Amador,California,2,0,0,0,0.0%,38.44606535,-120.651755,2020-03-27 11:30 EDT
Inyo,California,2,0,0,0,0.0%,36.51106029700003,-117.41059194999997,2020-03-27 11:30 EDT
Sutter,California,2,0,0,0,0.0%,39.034675390000075,-121.69484571099994,2020-03-27 11:30 EDT
King,Washington,1577,0,109,109,6.9%,47.49011813,-121.8043324,2020-03-27 11:30 EDT
Snohomish,Washington,778,0,18,18,2.3%,47.9124,-122.09306,2020-03-27 11:30 EDT
Pierce,Washington,186,0,4,4,2.2%,47.02270813,-122.1014408,2020-03-27 11:30 EDT
Whatcom,Washington,86,0,4,4,4.7%,48.82559702,-121.7174182,2020-03-27 11:30 EDT
Skagit,Washington,78,0,1,1,1.3%,48.47933023,-121.7280802,2020-03-27 11:30 EDT
Spokane,Washington,67,0,0,0,0.0%,47.65726,-117.41228,2020-03-27 11:30 EDT
Island,Washington,64,0,1,1,1.6%,48.19160936,-122.6650075,2020-03-27 11:30 EDT
Yakima,Washington,61,0,2,2,3.3%,46.60448,-120.50721,2020-03-27 11:30 EDT
Clark,Washington,48,0,5,5,10.4%,45.78187331,-122.4812785,2020-03-27 11:30 EDT
Grant,Washington,33,0,1,1,3.0%,47.19885794,-119.4525987,2020-03-27 11:30 EDT
Kitsap,Washington,33,0,0,0,0.0%,47.47496219,-122.6085325,2020-03-27 11:30 EDT
Thurston,Washington,24,0,0,0,0.0%,46.91980578,-122.82986909999998,2020-03-27 11:30 EDT
Benton,Washington,19,0,4,4,21.1%,46.24470273,-119.5147801,2020-03-27 11:30 EDT
Chelan,Washington,12,0,1,1,8.3%,47.86707169,-120.6252677,2020-03-27 11:30 EDT
Jefferson,Washington,11,0,0,0,0.0%,47.74810608,-123.6000095,2020-03-27 11:30 EDT
Kittitas,Washington,8,0,0,0,0.0%,46.98472,-120.41752,2020-03-27 11:30 EDT
Cowlitz,Washington,7,0,0,0,0.0%,46.19454048,-122.6783272,2020-03-27 11:30 EDT
Klickitat,Washington,7,0,0,0,0.0%,45.87640914,-120.79203970000002,2020-03-27 11:30 EDT
Franklin,Washington,7,0,0,0,0.0%,38.55378,-91.00092,2020-03-27 11:30 EDT
Lewis,Washington,5,0,0,0,0.0%,46.57779491,-122.3929158,2020-03-27 11:30 EDT
Clallam,Washington,5,0,0,0,0.0%,48.0493204,-123.9326675,2020-03-27 11:30 EDT
Douglas,Washington,5,0,0,0,0.0%,47.73469002,-119.6899282,2020-03-27 11:30 EDT
Whitman,Washington,3,0,0,0,0.0%,46.90122074,-117.5230423,2020-03-27 11:30 EDT
Adams,Washington,3,0,0,0,0.0%,31.57937,-91.29694,2020-03-27 11:30 EDT
Mason,Washington,2,0,0,0,0.0%,38.61504,-83.80988,2020-03-27 11:30 EDT
Walla Walla,Washington,2,0,0,0,0.0%,46.07068,-118.34261,2020-03-27 11:30 EDT
Stevens,Washington,2,0,0,0,0.0%,48.39910635,-117.8493243,2020-03-27 11:30 EDT
San Juan,Washington,2,0,0,0,0.0%,48.57822862,-122.962979,2020-03-27 11:30 EDT
Grays Harbor,Washington,1,0,0,0,0.0%,47.15055235,-123.7737432,2020-03-27 11:30 EDT
Columbia,Washington,1,0,0,0,0.0%,46.29757684,-117.9078634,2020-03-27 11:30 EDT
Lincoln,Washington,1,0,0,0,0.0%,47.57305061,-118.4177041,2020-03-27 11:30 EDT
Ferry,Washington,1,0,0,0,0.0%,48.47715753700004,-118.51959742699995,2020-03-27 11:30 EDT
Okanogan,Washington,1,0,0,0,0.0%,48.550102977000044,-119.74172458199995,2020-03-27 11:30 EDT
Wayne,Michigan,1389,0,26,26,1.9%,42.28515,-83.3836,2020-03-27 11:30 EDT
Oakland,Michigan,668,0,15,15,2.2%,42.74214,-83.16174000000002,2020-03-27 11:30 EDT
Macomb,Michigan,347,0,11,11,3.2%,42.69565,-82.92171,2020-03-27 11:30 EDT
Washtenaw,Michigan,92,0,3,3,3.3%,42.25322942,-83.83877634,2020-03-27 11:30 EDT
Genesee,Michigan,63,0,2,2,3.2%,43.0217016,-83.70675478,2020-03-27 11:30 EDT
Kent,Michigan,41,0,1,1,2.4%,43.03216204,-85.54929822,2020-03-27 11:30 EDT
Ingham,Michigan,22,0,0,0,0.0%,42.59709245,-84.37353421,2020-03-27 11:30 EDT
Monroe,Michigan,21,0,0,0,0.0%,41.91606,-83.3979,2020-03-27 11:30 EDT
Livingston,Michigan,21,0,1,1,4.8%,42.60291818,-83.91152404,2020-03-27 11:30 EDT
Ottawa,Michigan,18,0,0,0,0.0%,42.96071229,-85.99516567,2020-03-27 11:30 EDT
Jackson,Michigan,17,0,0,0,0.0%,42.24848235,-84.42344983,2020-03-27 11:30 EDT
St. Clair,Michigan,13,0,0,0,0.0%,42.83189,-82.50220999999998,2020-03-27 11:30 EDT
Other,Michigan,13,0,0,0,0.0%,43.84669950000002,-85.98375,2020-03-27 11:30 EDT
Berrien,Michigan,11,0,0,0,0.0%,41.95468698,-86.41222292,2020-03-27 11:30 EDT
Saginaw,Michigan,10,0,0,0,0.0%,43.33502489,-84.05317757,2020-03-27 11:30 EDT
Kalamazoo,Michigan,10,0,0,0,0.0%,42.24543721,-85.53116967,2020-03-27 11:30 EDT
Otsego,Michigan,7,0,0,0,0.0%,42.4606,-85.6964,2020-03-27 11:30 EDT
Clinton,Michigan,7,0,0,0,0.0%,42.94365426,-84.60151416,2020-03-27 11:30 EDT
Out of State,Michigan,7,0,0,0,0.0%,42.89788595,-86.21104527,2020-03-27 11:30 EDT
Calhoun,Michigan,7,0,0,0,0.0%,42.24653649,-85.00558363,2020-03-27 11:30 EDT
Midland,Michigan,6,0,0,0,0.0%,43.6468649,-84.38811027,2020-03-27 11:30 EDT
Hillsdale,Michigan,5,0,0,0,0.0%,41.88776412,-84.59292627,2020-03-27 11:30 EDT
Lenawee,Michigan,5,0,0,0,0.0%,41.895081617000066,-84.06637217799994,2020-03-27 11:30 EDT
Bay,Michigan,4,0,0,0,0.0%,43.70732889,-83.99203709,2020-03-27 11:30 EDT
Charlevoix,Michigan,4,0,0,0,0.0%,45.31653,-85.26071999999998,2020-03-27 11:30 EDT
Eaton,Michigan,4,0,0,0,0.0%,42.59607493,-84.83832067,2020-03-27 11:30 EDT
Montcalm,Michigan,3,0,0,0,0.0%,43.31095473,-85.1525018,2020-03-27 11:30 EDT
Grand Traverse,Michigan,3,0,0,0,0.0%,44.66867927,-85.56047625,2020-03-27 11:30 EDT
Muskegon,Michigan,3,0,0,0,0.0%,43.29120706,-86.15200005,2020-03-27 11:30 EDT
Lapeer,Michigan,3,0,0,0,0.0%,43.09013207,-83.22178574,2020-03-27 11:30 EDT
Isabella,Michigan,3,0,0,0,0.0%,43.64058966,-84.84678576,2020-03-27 11:30 EDT
Tuscola,Michigan,2,0,1,1,50.0%,43.46412684,-83.41682258,2020-03-27 11:30 EDT
Gladwin,Michigan,2,0,0,0,0.0%,43.9906941,-84.38823148,2020-03-27 11:30 EDT
Emmet,Michigan,2,0,0,0,0.0%,45.52025096,-84.89032852,2020-03-27 11:30 EDT
Kalkaska,Michigan,2,0,0,0,0.0%,44.68468247,-85.09024392,2020-03-27 11:30 EDT
Van Buren,Michigan,2,0,0,0,0.0%,42.25130725700007,-86.01888992499994,2020-03-27 11:30 EDT
Ionia,Michigan,2,0,0,0,0.0%,42.94508874900004,-85.07458580199994,2020-03-27 11:30 EDT
Leelanau,Michigan,1,0,0,0,0.0%,44.93849073,-85.81182341,2020-03-27 11:30 EDT
Barry,Michigan,1,0,0,0,0.0%,42.59502105,-85.30897251,2020-03-27 11:30 EDT
Wexford,Michigan,1,0,0,0,0.0%,44.33836176,-85.57838222,2020-03-27 11:30 EDT
Clare,Michigan,1,0,0,0,0.0%,43.9878737,-84.84783104,2020-03-27 11:30 EDT
Allegan,Michigan,1,0,0,0,0.0%,42.5912512,-85.88819122,2020-03-27 11:30 EDT
Roscommon,Michigan,1,0,0,0,0.0%,44.33561169,-84.61161259999999,2020-03-27 11:30 EDT
Chippewa,Michigan,1,0,0,0,0.0%,46.30381924,-84.59406579,2020-03-27 11:30 EDT
Newaygo,Michigan,1,0,0,0,0.0%,43.55418492,-85.80088959,2020-03-27 11:30 EDT
Manistee,Michigan,1,0,0,0,0.0%,44.33296585,-86.056664,2020-03-27 11:30 EDT
Marquette,Michigan,1,0,0,0,0.0%,46.43125285,-87.64159342,2020-03-27 11:30 EDT
Iosco,Michigan,1,0,0,0,0.0%,44.35582423300008,-83.63589798699995,2020-03-27 11:30 EDT
Sanilac,Michigan,1,0,0,0,0.0%,43.423566160000064,-82.82012594799994,2020-03-27 11:30 EDT
Oceana,Michigan,1,0,0,0,0.0%,43.64089041000005,-86.26756685699995,2020-03-27 11:30 EDT
Cass,Michigan,1,0,0,0,0.0%,41.91539284700008,-85.99345400099999,2020-03-27 11:30 EDT
Mecosta,Michigan,1,0,1,1,100.0%,43.640810722000026,-85.32462118599993,2020-03-27 11:30 EDT
Missaukee,Michigan,1,0,0,0,0.0%,44.337312897000075,-85.09467582899998,2020-03-27 11:30 EDT
Ogemaw,Michigan,1,0,0,0,0.0%,44.33494161000005,-84.12642460699999,2020-03-27 11:30 EDT
Shiawassee,Michigan,1,0,0,0,0.0%,42.953737445000066,-84.14674301399998,2020-03-27 11:30 EDT
Cook,Illinois,1904,0,18,18,0.9%,41.84014932,-87.81682325,2020-03-27 11:30 EDT
Lake,Illinois,185,0,0,0,0.0%,42.32327645,-88.00353452,2020-03-27 11:30 EDT
DuPage,Illinois,182,0,1,1,0.5%,41.85194049,-88.08561127,2020-03-27 11:30 EDT
Will,Illinois,67,0,3,3,4.5%,41.44505655,-87.97865231,2020-03-27 11:30 EDT
Kane,Illinois,57,0,1,1,1.8%,41.93887565,-88.42863925,2020-03-27 11:30 EDT
McHenry,Illinois,27,0,1,1,3.7%,42.32621,-88.26731,2020-03-27 11:30 EDT
Kankakee,Illinois,15,0,0,0,0.0%,41.13771418,-87.86181763,2020-03-27 11:30 EDT
St. Clair,Illinois,13,0,0,0,0.0%,38.46996471,-89.92749975,2020-03-27 11:30 EDT
Champaign,Illinois,10,0,0,0,0.0%,40.1142,-88.2435,2020-03-27 11:30 EDT
Winnebago,Illinois,8,0,0,0,0.0%,42.26568,-89.24139,2020-03-27 11:30 EDT
McLean,Illinois,8,0,1,1,12.5%,40.4908761,-88.84731521,2020-03-27 11:30 EDT
Sangamon,Illinois,7,0,1,1,14.3%,39.75815792,-89.65888740000004,2020-03-27 11:30 EDT
Kendall,Illinois,7,0,0,0,0.0%,41.59058793,-88.42880574,2020-03-27 11:30 EDT
Madison,Illinois,6,0,0,0,0.0%,38.83006224,-89.9017802,2020-03-27 11:30 EDT
Clinton,Illinois,5,0,0,0,0.0%,40.1536,-88.9645,2020-03-27 11:30 EDT
Peoria,Illinois,5,0,0,0,0.0%,40.69236,-89.58799,2020-03-27 11:30 EDT
Rock Island,Illinois,4,0,0,0,0.0%,41.51196,-90.57607,2020-03-27 11:30 EDT
Woodford,Illinois,3,0,0,0,0.0%,40.84437,-89.02781,2020-03-27 11:30 EDT
La Salle,Illinois,3,0,0,0,0.0%,41.32991000000004,-89.09425999999996,2020-03-27 11:30 EDT
DeKalb,Illinois,3,0,0,0,0.0%,41.89355666,-88.77029027,2020-03-27 11:30 EDT
Monroe,Illinois,3,0,0,0,0.0%,38.27850832,-90.17455562,2020-03-27 11:30 EDT
Stephenson,Illinois,2,0,0,0,0.0%,42.35183834,-89.66225046,2020-03-27 11:30 EDT
Grundy,Illinois,2,0,0,0,0.0%,41.28509707,-88.41849383,2020-03-27 11:30 EDT
Tazewell,Illinois,2,0,0,0,0.0%,40.507503247000045,-89.51351745399995,2020-03-27 11:30 EDT
Cumberland,Illinois,1,0,0,0,0.0%,39.27332831,-88.24016822,2020-03-27 11:30 EDT
Whiteside,Illinois,1,0,0,0,0.0%,41.75533495,-89.91231676,2020-03-27 11:30 EDT
Jackson,Illinois,1,0,0,0,0.0%,37.78549498,-89.38103883,2020-03-27 11:30 EDT
Washington,Illinois,1,0,0,0,0.0%,38.35225393,-89.41049152,2020-03-27 11:30 EDT
Adams,Illinois,1,0,0,0,0.0%,39.98779601,-91.18448433,2020-03-27 11:30 EDT
Williamson,Illinois,1,0,0,0,0.0%,37.73016812,-88.92990905,2020-03-27 11:30 EDT
Christian,Illinois,1,0,0,0,0.0%,39.54577609,-89.27725101,2020-03-27 11:30 EDT
Jo Daviess,Illinois,1,0,0,0,0.0%,42.36604806,-90.20521679,2020-03-27 11:30 EDT
Livingston,Illinois,1,0,0,0,0.0%,40.891555,-88.55772305,2020-03-27 11:30 EDT
Douglas,Illinois,1,0,0,0,0.0%,39.76945008800004,-88.21732539599998,2020-03-27 11:30 EDT
Marshall,Illinois,1,0,0,0,0.0%,41.03314613500004,-89.34476710099995,2020-03-27 11:30 EDT
Logan,Illinois,1,0,0,0,0.0%,40.12452683600003,-89.36752216699995,2020-03-27 11:30 EDT
Franklin,Illinois,1,0,0,0,0.0%,37.992252638000025,-88.92421011699997,2020-03-27 11:30 EDT
Morgan,Illinois,1,0,0,0,0.0%,39.71556261800004,-90.20152880799999,2020-03-27 11:30 EDT
Miami-Dade,Florida,654,0,0,0,0.0%,25.61418208,-80.5679083,2020-03-27 11:30 EDT
Broward,Florida,505,0,3,3,0.6%,26.15224542,-80.48705340000002,2020-03-27 11:30 EDT
Palm Beach,Florida,174,0,3,3,1.7%,26.70288,-80.03661,2020-03-27 11:30 EDT
Hillsborough,Florida,151,0,1,1,0.7%,27.93023096,-82.30785534,2020-03-27 11:30 EDT
Orange,Florida,119,0,4,4,3.4%,41.33141,-74.35667,2020-03-27 11:30 EDT
Duval,Florida,82,0,3,3,3.7%,30.47844000000001,-81.62557,2020-03-27 11:30 EDT
Collier,Florida,67,0,0,0,0.0%,26.11625563,-81.34013334,2020-03-27 11:30 EDT
Lee,Florida,66,0,3,3,4.5%,26.57965162,-81.82468531,2020-03-27 11:30 EDT
Pinellas,Florida,65,0,1,1,1.5%,27.9313392,-82.72194025,2020-03-27 11:30 EDT
Alachua,Florida,53,0,0,0,0.0%,29.79309000000001,-82.49428,2020-03-27 11:30 EDT
Osceola,Florida,45,0,0,0,0.0%,28.06812578,-81.14519655,2020-03-27 11:30 EDT
Seminole,Florida,40,0,0,0,0.0%,28.71700144,-81.23632262,2020-03-27 11:30 EDT
St. Johns,Florida,36,0,1,1,2.8%,30.12051,-81.62536,2020-03-27 11:30 EDT
Volusia,Florida,34,0,0,0,0.0%,29.16934,-81.52251,2020-03-27 11:30 EDT
Sarasota,Florida,34,0,1,1,2.9%,27.33889000000001,-82.53886999999997,2020-03-27 11:30 EDT
Lake,Florida,26,0,0,0,0.0%,28.76261973,-81.71155351,2020-03-27 11:30 EDT
Manatee,Florida,25,0,1,1,4.0%,27.49643,-82.53954,2020-03-27 11:30 EDT
Sumter,Florida,24,0,0,0,0.0%,28.70474449,-82.0809939,2020-03-27 11:30 EDT
Okaloosa,Florida,22,0,0,0,0.0%,30.70702353,-86.59650821,2020-03-27 11:30 EDT
Pasco,Florida,21,0,1,1,4.8%,28.32453,-82.33624,2020-03-27 11:30 EDT
Clay,Florida,20,0,4,4,20.0%,29.98305516,-81.85778209,2020-03-27 11:30 EDT
Escambia,Florida,20,0,0,0,0.0%,30.70048478,-87.37722154,2020-03-27 11:30 EDT
Polk,Florida,20,0,0,0,0.0%,27.94887824,-81.69776009,2020-03-27 11:30 EDT
Brevard,Florida,14,0,0,0,0.0%,28.29348419,-80.73235631,2020-03-27 11:30 EDT
Indian River,Florida,14,0,0,0,0.0%,27.694396500000003,-80.60612987,2020-03-27 11:30 EDT
Monroe,Florida,14,0,0,0,0.0%,39.49217,-91.78738,2020-03-27 11:30 EDT
Leon,Florida,13,0,1,1,7.7%,30.45796803,-84.27794359,2020-03-27 11:30 EDT
Walton,Florida,13,0,0,0,0.0%,30.65939599,-86.16268062,2020-03-27 11:30 EDT
Santa Rosa,Florida,12,0,1,1,8.3%,30.73147611,-87.01761385,2020-03-27 11:30 EDT
Putnam,Florida,12,0,0,0,0.0%,29.61129946,-81.74554066,2020-03-27 11:30 EDT
Citrus,Florida,11,0,1,1,9.1%,28.8507789,-82.46594866,2020-03-27 11:30 EDT
Martin,Florida,11,0,0,0,0.0%,27.08809728,-80.38317334,2020-03-27 11:30 EDT
